,country_id,year,gdp,population,co2,coal_co2,flaring_co2,gas_co2,methane,nitrous_oxide,oil_co2,sta
0,0,1990,4.64137E+11,17048002,278.16,141.877,7.272,34.455,146.25,78.77,88.777,0.38
1,0,1991,4.61004E+11,17271092,279.534,146.083,7.001,32.786,146.66,77.78,88.177,0.42
2,0,1992,4.77843E+11,17462500,284.529,150.049,7.304,33.97,144.88,76.89,87.849,0.03
3,0,1993,5.00841E+11,17631514,288.874,150.096,7.137,35.67,143.46,76.61,90.318,0.23
4,0,1994,5.27346E+11,17805506,293.701,151.376,6.88,37.032,144.34,76.4,91.854,0.05
5,0,1995,5.49173E+11,18003002,305.056,155.735,7.061,39.847,143.46,76.19,96.068,0.1
6,0,1996,5.74551E+11,18211850,311.94,160.388,6.761,39.781,139.43,71.89,98.664,0.38
7,0,1997,6.00621E+11,18410254,320.333,167.683,6.687,41.09,142.61,71.8,98.381,0.17
8,0,1998,6.34305E+11,18601666,334.136,177.614,6.902,43.506,145.14,75.57,99.142,0.77
9,0,1999,6.64207E+11,18800892,343.959,183.231,7.165,45.564,161.77,93.12,100.809,0.23
10,0,2000,6.91887E+11,19017968,350.008,185.797,7.953,46.61,168.15,99.53,102.65,-0.11
11,0,2001,7.13626E+11,19248146,357.783,190.082,8.172,49.326,177.94,109.89,103.174,0
12,0,2002,7.46683E+11,19475842,362.537,191.147,8.007,50.589,172.55,103.81,105.452,0.57
13,0,2003,7.73869E+11,19699004,369.442,195.386,7.158,49.717,134.52,65.23,109.673,0.57
14,0,2004,8.0942E+11,19925060,382.873,202.225,6.858,52.534,151.88,85.45,113.759,0.37
15,0,2005,8.40555E+11,20171732,386.205,200.715,6.914,54.492,133.37,62.61,116.499,0.91
16,0,2006,8.68839E+11,20467032,392.436,204.401,7.046,55.826,154.45,84.77,117.392,0.36
17,0,2007,9.13876E+11,20830832,399.676,203.559,7.504,61.064,150.36,77.99,119.464,0.55
18,0,2008,9.42109E+11,21247876,404.256,204.688,7.483,61.803,133.42,61.66,122.288,0.28
19,0,2009,9.64938E+11,21660898,407.477,206.066,7.966,63.482,138.83,66.92,122.364,0.71
20,0,2010,9.94068E+11,22019166,405.512,200.552,8.19,64.632,129.67,54.45,124.551,0.21
21,0,2011,1.02604E+12,22357032,404.257,192.141,7.874,66.868,178.12,107.79,129.801,-0.14
22,0,2012,1.06416E+12,22729272,406.58,189.154,8.287,68.09,177.6,107.45,133.681,0.06
23,0,2013,1.08711E+12,23111788,399.288,176.363,8.846,69.87,142.24,64.52,137.311,1.07
24,0,2014,1.11747E+12,23469578,393.049,168.146,9.273,70.772,155.18,76.54,137.684,0.83
25,0,2015,1.14539E+12,23820240,401.378,174.205,10.828,71.501,151.88,72.58,137.711,0.78
26,0,2016,1.17648E+12,24195706,410.254,179.562,12.44,73.936,135.53,58.32,137.44,0.87
27,0,2017,1.20534E+12,24590336,413.655,176.932,14.861,75.431,158.05,80.09,139.481,0.74
28,1,1990,2.07979E+11,7678732,62.167,18.139,0.102,11.836,11.85,4.98,28.9,0.74
29,1,1991,2.15993E+11,7755640,65.766,18.7,0.111,12.502,11.85,5.01,31.407,0
30,1,1992,2.21401E+11,7840816,60.266,14.385,0.12,12.518,11.65,4.79,30.152,1.09
31,1,1993,2.23463E+11,7905280,60.692,13.274,0.112,13.023,11.33,4.73,31.266,0.51
32,1,1994,2.29749E+11,7935366,61.067,13.459,0.128,13.658,10.93,4.68,30.716,1.69
33,1,1995,2.36824E+11,7947293,64.044,15.425,0.127,14.901,10.45,4.67,30.854,0.46
34,1,1996,2.43481E+11,7958043,67.389,15.069,0.071,15.797,10.27,4.72,33.778,-0.34
35,1,1997,2.49847E+11,7967086,67.285,16.157,0.121,15.301,9.95,4.73,32.853,0.79
36,1,1998,2.59776E+11,7975856,66.92,13.707,0.142,15.718,9.67,4.71,34.66,0.85
37,1,1999,2.70186E+11,7991382,65.671,13.876,0.171,16.102,9.54,4.7,32.833,0.86
38,1,2000,2.8041E+11,8010425,66.172,15.751,0.165,15.264,9.28,4.69,32.161,1.55
39,1,2001,2.85336E+11,8039633,70.171,16.562,0.183,16.156,9.17,4.54,34.409,0.88
40,1,2002,2.91225E+11,8078994,71.975,16.736,0.167,16.07,9.05,4.63,36.056,1.54
41,1,2003,2.94604E+11,8120105,77.402,17.941,0.184,17.267,8.9,4.46,39.081,1.25
42,1,2004,3.03786E+11,8171215,77.699,17.766,0.165,17.662,8.81,3.98,39.1,0.64
43,1,2005,3.11538E+11,8227034,79.097,17.862,0.16,18.701,8.63,3.97,39.394,0.27
44,1,2006,3.23264E+11,8267771,76.817,17.867,0.18,17.498,8.49,4.01,38.134,1.02
45,1,2007,3.36316E+11,8294720,74.118,17.456,0.185,16.496,8.33,4.01,36.624,1.68
46,1,2008,3.42891E+11,8321134,73.495,17.028,0.162,17.436,8.25,4.33,35.481,1.37
47,1,2009,3.31192E+11,8342939,67.315,12.832,0.205,17.036,8.07,3.83,34.415,1.1
48,1,2010,3.38927E+11,8362829,72.017,15.499,0.184,18.778,8.11,3.82,34.796,0.14
49,1,2011,3.49843E+11,8391201,69.909,15.818,0.18,17.73,7.92,3.98,33.283,1.54
50,1,2012,3.52451E+11,8429641,67.283,14.685,0.184,16.945,7.77,3.79,32.641,1.27
51,1,2013,3.52914E+11,8479542,67.776,14.959,0.191,16.332,7.63,3.88,33.459,0.93
52,1,2016,3.64218E+11,8736491,67.227,13.334,0.131,16.737,7.31,4,34.108,1.48
53,1,2017,3.73238E+11,8797497,69.609,14.023,0.138,17.975,7.27,3.92,34.545,1.83
54,2,1990,1.16975E+11,10428527,108.345,10.192,0.007,26.589,20.55,21.66,66.944,1.71
55,2,1991,1.14005E+11,10457619,104.072,9.872,0.007,25.384,20.13,20.46,64.549,0.71
56,2,1992,1.01881E+11,10475912,93.483,8.734,0.007,33.09,18.01,16.33,47.716,1.08
57,2,1993,93050200064,10480485,80.562,7.663,0.007,30.05,17.1,16.01,39.451,-0.07
58,2,1994,81212694528,10475397,67.879,6.312,0.007,26.765,16.26,15.3,32.582,0.79
59,2,1995,71373348864,10461694,60.906,5.889,0.006,24.34,15.44,15.25,28.607,0.91
60,2,1996,72504139776,10436455,61.735,5.843,0.006,26.23,15.19,15.29,27.511,-0.44
61,2,1997,79868108800,10400926,61.588,5.03,0.006,30.213,14.97,15.34,23.729,0.2
62,2,1998,85602467840,10357472,60.073,4.777,0.006,29.595,14.91,15.27,23.02,0.44
63,2,1999,87455039488,10308281,57.966,4.112,0.006,30.693,14.75,15.28,20.823,1.63
64,2,2000,91419115520,10256489,54.906,4.198,0.006,31.337,14.34,15.06,17.209,1.81
65,2,2001,94624129024,10201212,54.003,3.735,0.006,31.648,14.1,15.06,16.439,0.96
66,2,2002,98263244800,10135391,53.844,3.227,0.006,31.999,13.95,14.78,16.129,1.64
67,2,2003,1.03938E+11,10065881,55.088,3.142,0.006,33.6,14.01,15,15.545,0.54
68,2,2004,1.14486E+11,9999713,58.254,2.97,0.007,36.354,14.4,15.18,15.873,0.73
69,2,2005,1.23858E+11,9935166,59.31,2.963,0.007,36.976,14.16,15.54,15.957,0.79
70,2,2006,1.34674E+11,9874700,61.744,2.892,0.007,37.419,14.57,16.05,17.94,0.9
71,2,2007,1.44616E+11,9825990,60.218,2.793,0.007,37.868,14.95,15.87,16.007,1.89
72,2,2009,1.5601E+11,9757710,60.578,2.677,0.006,31.82,15.84,16.54,22.486,1.19
73,2,2010,1.6624E+11,9731426,62.445,2.901,0.006,39.553,16.3,16.43,16.326,0.88
74,2,2011,1.73125E+11,9706983,61.308,2.975,0.006,37.378,15.99,16.93,17.421,1.39
75,2,2012,1.76015E+11,9693754,62.545,5.004,0.006,36.817,16.27,16.81,17.089,0.77
76,2,2013,1.77742E+11,9691143,64.126,4.838,0.006,36.9,16.92,16.56,18.704,1.46
77,2,2014,1.80853E+11,9693741,63.649,4.634,0.006,36.594,17.02,16.17,18.384,1.73
78,2,2016,1.68716E+11,9708111,58.134,3.692,0.006,33.885,16.81,15.23,17.313,1.77
79,2,2017,1.72988E+11,9707874,59.382,3.882,0.006,34.769,17.01,15.63,17.345,1.3
80,3,1990,2.73279E+11,9959565,120.293,41.394,0.085,19.846,13.26,8.19,53.486,1.24
81,3,1991,2.78662E+11,9987072,123.363,40.122,0.084,21.617,13.35,8.12,56.181,0.18
82,3,1992,2.83324E+11,10016455,122.488,38.118,0.084,22.204,13.16,7.74,56.616,0.82
83,3,1993,2.8098E+11,10043738,121.424,36.562,0.084,23.212,12.97,7.96,56.112,0.25
84,3,1994,2.9044E+11,10069182,124.797,38.013,0.084,23.696,13.01,8.47,57.37,1.31
85,3,1995,2.97777E+11,10095204,125.936,36.955,0.084,26.305,13.13,8.84,56.739,0.98
86,3,1996,3.02933E+11,10123230,129.479,34.203,0.093,29.213,13.01,9.34,60.542,-0.45
87,3,1997,3.14603E+11,10154876,123.991,31.916,0.093,27.74,12.82,9.03,58.612,0.95
88,3,1998,3.21261E+11,10188541,130.223,33.214,0.1,30.866,12.55,9.13,60.337,0.81
89,3,1999,3.33156E+11,10224223,124.681,28.931,0.11,32.97,12.61,9.06,57.004,1.25
90,3,2000,3.45737E+11,10264351,126.722,31.672,0.165,33.199,12.14,7.69,55.732,1.31
91,3,2001,3.49022E+11,10309249,126.066,28.29,0.148,32.937,11.63,7.48,59.054,0.89
92,3,2002,3.5572E+11,10355569,126.863,28.637,0.153,33.256,11.08,7.97,59.079,1.42
93,3,2003,3.58964E+11,10402550,128.248,27.766,0.111,34.992,10.4,7.21,59.783,1.38
94,3,2004,3.72527E+11,10456164,128.771,28.252,0.102,34.983,10.26,7.29,59.75,0.91
95,3,2005,3.8085E+11,10516979,125.628,26.196,0.104,35.641,9.99,7.17,58.073,0.9
96,3,2006,3.90898E+11,10582970,123.873,25.337,0.131,35.388,9.83,6.16,57.103,1.43
97,3,2007,4.04736E+11,10653698,120.463,23.158,0.115,35.637,9.65,5.53,55.772,1.5
98,3,2008,4.08315E+11,10726720,120.17,23.259,0.117,35.69,9.45,5.49,55.349,1
99,3,2009,3.99533E+11,10801357,107.765,15.162,0.117,36.482,9.36,5.69,51.247,1.09
100,3,2010,4.12204E+11,10877948,114.604,17.526,0.103,40.349,9.24,6.21,51.863,-0.12
101,3,2011,4.20971E+11,10955742,105.069,16.689,0.093,34.579,8.99,4.95,48.646,1.53
102,3,2012,4.21101E+11,11031140,102.405,15.078,0.093,34.918,8.83,4.96,47.557,0.86
103,3,2013,4.21204E+11,11103260,102.715,15.332,0.094,35.279,8.61,4.85,47.362,0.35
104,3,2015,4.34919E+11,11248306,101.146,14.436,0.088,33.815,8.53,4.79,48.282,1.54
105,3,2016,4.39359E+11,11316837,99.623,13.541,0.078,34.369,8.45,4.63,47.116,1.31
106,3,2017,4.47724E+11,11384491,99.055,13.307,0.099,35.023,8.16,4.59,46.262,1.85
107,4,1990,1.18548E+12,150706448,218.658,37.095,7.554,7.484,291.05,111.7,151.775,0.17
108,4,1991,1.21267E+12,153336448,229.394,42.466,7.361,7.336,300.15,115.63,156.7,0.19
109,4,1992,1.22099E+12,155900784,233.601,41.203,7.445,7.983,305.53,117.29,163.252,0.01
110,4,1993,1.29691E+12,158440864,244.306,42.343,7.576,8.73,306.67,120.07,171.252,0.23
111,4,1994,1.38994E+12,160980480,254.002,43.667,8.004,8.985,313.05,123.53,179.162,0.28
112,4,1995,1.46646E+12,163515328,268.678,45.582,7.514,9.603,319.19,125.48,190.347,0.53
113,4,1996,1.51746E+12,166037120,289.311,46.468,7.821,10.608,311.52,116.09,206.281,0.23
114,4,1997,1.58846E+12,168546704,306.949,47.044,8.604,11.863,320.61,120.11,219.833,0.44
115,4,1998,1.61366E+12,171039808,317.359,45.591,9.463,12.411,337.42,130.37,229.578,0.98
116,4,1999,1.64135E+12,173486272,327.256,46.805,10.123,14.069,338.43,129.16,235.468,0.34
117,4,2000,1.73449E+12,175873712,340.183,50.46,10.737,18.442,333.94,124.64,239.488,0.35
118,4,2001,1.78038E+12,178211888,346.166,49.427,11.721,23.186,347.57,132.72,241.795,0.73
119,4,2002,1.8576E+12,180476688,347.765,48.689,11.218,29.293,371.36,147.54,239.219,0.95
120,4,2003,1.90206E+12,182629280,344.645,51.933,11.199,30.919,387.02,152.26,232.434,0.7
121,4,2004,2.03657E+12,184722048,361.434,53.833,10.84,38.215,404.45,163.67,239.768,0.62
122,4,2005,2.12788E+12,186797344,364.371,50.948,13.877,39.619,414.53,164.57,240.221,0.94
123,4,2006,2.23975E+12,188820688,368.871,50.838,12.882,42.053,407.21,157.26,242.249,0.65
124,4,2007,2.4051E+12,190779456,390.573,54.989,13.469,43.246,414.45,169.83,256.003,0.76
125,4,2008,2.55901E+12,192672320,412.638,55.315,14.207,51.303,407.24,155.85,267.239,0.52
126,4,2009,2.58748E+12,194517552,389.775,43.586,18.434,40.959,409.16,150.05,262.705,0.75
127,4,2010,2.81671E+12,196353504,440.269,56.688,15.214,55.049,438.27,177.4,286.08,0.92
128,4,2011,2.96507E+12,198185296,462.58,62.292,14.12,53.101,429.81,168,303.885,0.52
129,4,2012,3.02203E+12,199977712,498.309,61.016,14.761,63.397,434.35,171.55,327.734,0.73
130,4,2013,3.11291E+12,201721776,532.418,65.604,16.634,74.704,428.42,168.6,342.338,0.57
131,4,2014,3.12857E+12,203459648,557.901,69.034,17.642,81.286,436.81,177.2,356.753,0.77
132,4,2015,3.27071E+12,205188208,529.353,69.452,17.604,80.465,446.49,177.68,330.359,1.16
133,4,2016,2.88904E+12,206859584,492.748,63.831,17.505,69.666,447.89,176.2,312.939,1
134,4,2017,2.927E+12,208504960,497.121,66.689,17.505,70.186,448.99,187.82,316.132,0.73
135,5,1990,79352520704,8767778,76.638,34.726,0.125,12.102,16.37,8.33,26.379,0.61
136,5,1991,73266159616,8721659,61.456,31.781,0.09,10.142,15.35,7.13,17.35,-0.54
137,5,1992,68357816320,8668545,57.306,31.44,0.138,8.871,14.81,5.32,15.082,0.16
138,5,1993,68791803904,8611541,58.364,33.046,0.161,8.147,13.52,4.61,15.212,-0.11
139,5,1994,70739017728,8548469,56.367,31.38,0.155,8.113,11.72,4.65,14.596,1.26
140,5,1995,73463005184,8477584,57.909,31.313,0.167,9.974,12.01,4.42,13.698,0.23
141,5,1996,67407642624,8401382,58.46,31.47,0.16,10.196,12.07,4.51,13.917,-0.34
142,5,1997,67221577728,8318965,55.809,34.015,0.145,8.228,11.57,4.23,11.278,-0.57
143,5,1998,70098747392,8234934,53.115,32.119,0.129,7.15,11.07,3.66,12.142,0.45
144,5,1999,66353733632,8162298,46.318,26.603,0.127,6.153,10.66,3.41,11.961,0.91
145,5,2000,70102818816,8097694,45.413,26.381,0.124,6.67,10.6,3.81,10.583,1.09
146,5,2001,72164990976,8034863,48.922,30.066,0.125,6.18,9.97,4,10.87,0.83
147,5,2002,75728076800,7974804,46.099,27.825,0.121,5.549,9.44,4.42,10.859,0.89
148,5,2003,79961358336,7917745,50.474,31.196,0.116,5.796,9.84,4.53,11.583,0.18
149,5,2004,85445484544,7865314,49.526,29.945,0.119,5.812,9.33,4.42,11.636,0.41
150,5,2005,91870126080,7815221,50.598,29.49,0.124,6.567,8.91,4.04,12.196,0.02
151,5,2006,98526781440,7766040,51.837,29.995,0.129,6.726,8.52,3.31,12.633,0.27
152,5,2007,1.06111E+11,7719035,55.684,33.367,0.14,6.889,8.6,3.68,12.44,1.34
153,5,2008,1.12833E+11,7674912,54.022,32.491,0.152,6.717,8.32,3.89,11.824,1.22
154,5,2009,1.09082E+11,7634737,45.76,27.278,0.327,5.052,7.97,3.87,11.333,1.11
155,5,2010,1.10805E+11,7592271,47.808,29.298,0.374,5.371,7.82,3.81,10.929,0.98
156,5,2011,1.13286E+11,7543128,53.125,34.485,0.394,6.148,8.07,4.45,10.12,0.18
157,5,2012,1.13318E+11,7488347,48.29,29.417,0.383,5.759,7.78,3.53,10.651,1.31
158,5,2013,1.14286E+11,7431169,42.587,25.001,0.412,5.608,7.52,3.86,9.6,1.27
159,5,2014,1.15783E+11,7372142,45.162,26.583,0.384,5.589,7.5,3.94,10.576,1.14
160,5,2015,1.19894E+11,7309255,48.121,27.68,0.6,5.931,7.42,4.11,11.499,1.23
161,5,2016,1.23885E+11,7245982,45.337,24.155,0.813,5.938,7.12,4.32,11.898,1.23
162,5,2017,1.28229E+11,7182430,47.431,25.793,0.877,6.037,7.09,4.3,12.177,0.63
163,6,1990,8.35997E+11,27657206,458.503,99.384,11.96,125.716,69.64,43.87,212.49,-0.13
164,6,1991,8.20551E+11,28015762,450.16,104.32,12.155,125.377,70.92,43.6,200.261,0.4
165,6,1992,8.30133E+11,28347644,464.013,107.115,13.195,132.662,73.44,44.11,203.258,-0.14
166,6,1993,8.54596E+11,28668168,464.554,99.073,13.345,137.763,75.05,43.88,206.534,0.5
167,6,1994,8.9551E+11,28981190,479.033,102.727,14.634,140.978,76.78,45.93,211.67,0.42
168,6,1995,9.22093E+11,29289430,491.826,104.557,14.902,148.261,79.83,47.31,214.348,0.65
169,6,1996,9.39604E+11,29593856,508.197,106.522,16.116,155.034,84.32,51.12,221.106,-0.06
170,6,1997,9.82581E+11,29882752,522.577,113.401,16.272,153.691,83.87,47.84,229.091,0.67
171,6,1999,1.0795E+12,30399776,544.482,119.945,16.268,162.93,86.75,41.95,234.946,1.62
172,6,2000,1.13868E+12,30683316,567.096,129.62,16.248,173.423,86.25,39.41,237.197,0.7
173,6,2001,1.16207E+12,31002768,559.147,127.083,15.673,165.5,86.12,37.9,241.047,1.58
174,6,2002,1.20047E+12,31322400,564.374,124.437,16.026,171.755,87.8,39.22,242.067,0.43
175,6,2003,1.22561E+12,31619456,581.427,123.534,15.499,174.245,88.65,40.07,257.959,0.98
176,6,2004,1.26705E+12,31911670,579.689,115.875,16,170.262,91.19,42.08,266.942,0.09
177,6,2005,1.31126E+12,32215914,574.764,116.966,15.67,170.636,91.55,42.96,260.884,1.49
178,6,2007,1.3812E+12,32862458,593.755,119.147,16.083,182.186,92.57,42.96,265.759,1
179,6,2008,1.3989E+12,33218542,576.809,112.985,15.317,181.85,88.87,43.25,256.95,0.64
180,6,2009,1.36151E+12,33593920,544.14,93.593,14.378,175.259,85.85,40.14,253.289,0.93
181,6,2011,1.45558E+12,34323536,565.254,86.995,14.902,195.479,87.48,43.21,259.432,1.67
182,6,2012,1.4798E+12,34691876,565.782,81.697,15.796,198.322,88.06,45.5,260.896,1.77
183,6,2013,1.5149E+12,35063696,569.54,79.213,16.676,204.679,90.99,45.07,260.535,0.71
184,6,2014,1.5522E+12,35404616,566.353,76.836,16.902,211.232,93.38,44.52,252.967,0.74
185,6,2015,1.56517E+12,35732120,570.68,78.423,16.097,213.777,94.24,44.93,253.879,1.48
186,6,2017,1.63644E+12,36554344,566.652,72.858,14.813,214.307,100.7,44.66,255.604,1.62
187,7,1990,3.38512E+12,1153704192,2484.855,1976.684,0,29.301,764.18,296.39,330.291,0.79
188,7,1991,3.50895E+12,1170626176,2606.096,2049.92,0,30.778,773.83,303.93,356.027,0.41
189,7,1992,3.75504E+12,1183813376,2730.788,2114.715,0,30.239,779.55,309.82,385.793,0.16
190,7,1993,4.12617E+12,1195855616,2921.651,2228.745,0,35.728,788.86,301.62,428.549,0.22
191,7,1994,4.43875E+12,1207286656,3103.739,2380.586,3.737,41.568,811.27,315.16,423.712,0.77
192,7,1995,4.81E+12,1218144384,3361.637,2569.754,3.728,42.436,848.71,358.81,468.23,0.55
193,7,1996,5.12759E+12,1228298880,3508.818,2660.401,5.584,44.47,857.26,384.86,510.622,0.25
194,7,1997,5.29134E+12,1237801472,3515.594,2609.556,5.425,44.159,812.25,356.78,557.961,0.72
195,7,1998,5.3387E+12,1246836096,3364.587,2444.771,4.132,50.501,814.34,365.83,559.262,1.42
196,7,1999,5.5785E+12,1255433216,3557.275,2580.992,4.433,54.572,808.7,381.46,596.751,1.14
197,7,2000,5.95268E+12,1264099072,3649.201,2601.737,4.737,59.796,808.41,376.31,648.686,0.58
198,7,2001,6.32974E+12,1272739584,3728.513,2637.655,4.783,67.157,800.87,378.53,659.3,0.96
199,7,2002,6.81449E+12,1280926080,4103.042,3018.634,4.486,53.993,793.65,397.24,653.086,1.18
200,7,2003,7.24862E+12,1288873344,4841.119,3601.712,5.18,60.745,818.95,401.81,727.099,0.93
201,7,2004,7.83095E+12,1296816768,5217.351,3835.288,5.192,71.521,865.02,417.61,839.093,1.19
202,7,2005,8.60294E+12,1304887552,5882.143,4424.39,5.588,84.957,902.04,427.86,850.173,0.83
203,7,2006,9.48954E+12,1313086592,6494.338,4905.374,5.534,103.753,940.51,440.71,898.534,1.38
204,7,2007,1.03582E+13,1321513216,6983.577,5289.904,4.965,129.515,970.03,449.65,927.351,1.66
205,7,2008,1.07991E+13,1330167168,7501.498,5729.474,4.666,149.674,988.56,465.49,970.117,1.1
206,7,2009,1.15725E+13,1339125632,7891.089,6028.5,4.557,164.404,1017.72,476.38,982.348,1.22
207,7,2010,1.28588E+13,1348191360,8620.627,6568.793,3.974,199.585,1066.02,488.82,1092.572,0.99
208,7,2011,1.36732E+13,1357095424,9532.409,7309.786,3.853,245.99,1112.8,497.79,1123.859,0.82
209,7,2012,1.43581E+13,1366560768,9779.354,7464.806,3.733,277.599,1113.26,509.82,1176.712,0.53
210,7,2013,1.53044E+13,1376100352,9956.376,7493.454,3.632,320.127,1136.23,523.04,1234.622,1.26
211,7,2014,1.62209E+13,1385189632,9998.674,7425.067,3.93,370.222,1149.47,534.71,1255.605,1.15
212,7,2015,1.67109E+13,1393715456,9866.951,7266.979,3.901,380.052,1147.67,549.87,1328.805,1.47
213,7,2016,1.72555E+13,1401889664,9765.029,7071.404,3.09,421.726,1107.28,551.99,1357.838,0.96
214,7,2017,1.75751E+13,1410275968,10011.151,7163.318,2.969,486.359,1116.91,549.27,1430.587,1.51
215,8,1990,58374078464,4873705,22.975,2.982,0.583,4.873,4.05,2.94,13.239,0.66
216,8,1991,45560401920,4844526,16.985,1.911,0.577,4.082,3.98,2.66,9.554,-0.17
217,8,1992,40296484864,4798318,16.369,1.492,0.588,4.312,3.72,2.77,9.047,0.82
218,8,1993,37941878784,4792409,16.806,1.209,0.786,4.732,3.67,2.3,9.284,0.39
219,8,1994,41058422784,4819431,16.05,0.804,0.705,4.392,3.53,2.34,9.195,1.34
220,8,1995,44384567296,4807100,16.816,0.858,0.836,3.844,3.44,2.28,10.539,0.24
221,8,1996,47434641408,4758624,17.344,0.682,0.81,4.313,3.39,2.27,10.712,-0.32
222,8,1997,51344322560,4711373,18.557,1.069,0.762,4.546,3.37,2.64,11.23,0.45
223,8,1998,53359112192,4659937,19.011,1.018,0.677,4.301,3.37,2.15,12,0.66
224,8,1999,53571235840,4605329,20.022,0.891,0.662,4.471,3.38,2.24,12.73,0.73
225,8,2000,54951510016,4548438,19.66,1.795,0.711,4.562,3.31,2.39,11.165,1.41
226,8,2001,56076091392,4506760,20.782,1.907,0.762,4.851,3.38,2.21,11.618,0.79
227,8,2002,59660337152,4482874,21.887,2.318,0.776,5.025,3.4,2.41,12.122,1.21
228,8,2003,63955259392,4461141,23.213,2.6,0.729,4.905,3.51,2.31,13.328,1.12
229,8,2004,67606573056,4443351,22.885,2.77,0.778,5.256,3.65,2.64,12.333,0.66
230,8,2005,71536394240,4429687,23.34,2.747,0.757,5.116,3.63,2.49,12.895,0.25
231,8,2006,76142043136,4417562,23.547,2.555,0.766,5.06,3.75,2.92,13.21,0.85
232,8,2007,81332862976,4405542,24.86,2.777,0.728,5.871,3.79,3.08,13.501,1.4
233,8,2008,84280721408,4393666,23.594,2.849,0.637,5.693,3.77,3.42,12.526,1.18
234,8,2009,79251070976,4382142,21.805,2.029,0.574,5.256,3.82,2.24,12.479,0.97
235,8,2010,79107170304,4368680,21.018,2.738,0.542,5.712,3.8,2.51,10.601,0.28
236,8,2011,80079052800,4351838,20.65,2.794,0.559,5.564,3.82,2.64,10.456,1.32
237,8,2012,78321270784,4331592,19.081,2.484,0.473,5.195,3.75,2.33,9.742,1.41
238,8,2013,77479518208,4308854,18.432,2.678,0.453,4.912,3.65,1.73,9.104,1.04
239,8,2014,77088243712,4283968,17.682,2.57,0.441,4.305,3.64,1.7,8.992,1.8
240,8,2015,78221434880,4254821,17.825,2.376,0.25,4.461,3.74,1.84,9.419,1.8
241,8,2016,80230187008,4223748,18.109,2.561,0.237,4.729,3.75,1.61,9.369,1.3
242,8,2017,82748776448,4192468,18.744,1.551,0.312,5.432,3.77,1.75,10.012,1.53
243,9,1990,10601790464,788501,4.645,0.232,0,0.002,0.53,0.32,3.694,-0.03
244,9,1991,10779906048,799067,5.133,0.232,0,0.001,0.54,0.32,4.224,-0.14
245,9,1992,11898679296,810435,5.506,0.062,0,0.002,0.55,0.37,4.715,-0.8
246,9,1993,12093020160,825993,5.749,0.074,0,0.002,0.56,0.37,4.878,-0.24
247,9,1994,12925316096,844452,5.991,0.065,0,0.002,0.58,0.37,5.098,0.49
248,9,1995,14339872768,862419,5.862,0.048,0,0.002,0.59,0.37,5.018,-0.01
249,9,1996,14666458112,880064,6.212,0.043,0,0.001,0.6,0.38,5.315,0.36
250,9,1997,15182803968,897476,6.298,0.045,0,0.001,0.61,0.36,5.433,-0.08
251,9,1998,16126405632,914667,6.592,0.062,0,0.001,0.62,0.37,5.753,0.77
252,9,1999,17062067200,931612,6.859,0.072,0,0.001,0.62,0.37,6.004,1.05
253,9,2000,18206158848,948238,7.105,0.117,0,0.002,0.64,0.36,6.183,0.48
254,9,2001,19037272064,964838,6.978,0.127,0,0,0.66,0.38,6.065,1.19
255,9,2002,19867287552,982202,7.169,0.127,0,0,0.68,0.4,6.223,0.71
256,9,2003,20548239360,1000355,7.56,0.127,0,0.001,0.67,0.4,6.611,0.75
257,9,2004,21687285760,1018688,7.789,0.137,0,0.001,0.67,0.39,6.765,0.56
258,9,2005,22703857664,1037070,7.957,0.152,0,0.001,0.67,0.36,6.944,0.56
259,9,2006,23948568576,1055445,8.185,0.151,0,0.001,0.67,0.36,7.131,0.53
260,9,2007,25336385536,1073875,8.503,0.119,0,0.001,0.67,0.37,7.486,0.91
261,9,2008,26560141312,1092402,8.716,0.111,0,0.001,0.68,0.36,7.704,0.96
262,9,2009,26331576320,1110979,8.47,0.059,0,0.001,0.68,0.38,7.683,0.98
263,9,2011,27264894976,1145090,7.788,0.031,0,0.001,0.69,0.38,7.184,0.63
264,9,2012,26403463168,1156556,7.263,0.001,0,0.001,0.69,0.38,6.733,1.12
265,9,2013,24831176704,1166972,6.583,0.001,0,0.001,0.69,0.34,5.815,1.08
266,9,2014,24451190784,1176997,6.951,0.009,0,0,0.7,0.34,5.955,1.49
267,9,2015,24862126080,1187286,6.972,0.015,0,0,0.71,0.35,6.068,0.84
268,9,2016,25590757376,1197889,7.374,0.002,0,0,0.73,0.35,6.475,1.37
269,9,2017,26706794496,1208527,7.504,0.012,0,0,0.74,0.36,6.553,0.79
270,10,1990,1.46168E+11,10301190,164.25,123.419,0.458,12.564,23.66,8.05,22.489,1.12
271,10,1991,1.30869E+11,10303359,148.883,112.711,0.398,12.294,22.16,6.14,19.785,0.04
272,10,1992,1.31887E+11,10310956,145.706,105.791,0.396,14.721,20.66,5.97,21.177,1.19
273,10,1993,1.33712E+11,10318915,140.124,100.747,0.378,15.317,19.72,5.39,20.378,0.3
274,10,1994,1.39363E+11,10321309,132.668,94.922,0.368,14.225,18.52,5.57,19.795,1.44
275,10,1995,1.49916E+11,10311702,131.622,94.834,0.362,15.63,17.99,5.54,17.661,0.57
276,10,1996,1.58347E+11,10295653,135.019,95.219,0.35,18.041,17.76,5.77,18.043,-0.79
